"Artesian Resources Corporation was founded in 1905 and is headquartered in Newark, Delaware.",0 30
"Arthur J. Gallagher & Co., together with its subsidiaries, provides insurance brokerage, consulting, and third party claims settlement and administration services to entities in the United States and internationally",0 24 
"Arthur J. Gallagher & Co. was founded in 1927 and is headquartered in Rolling Meadows, Illinois.",0 24
"Artisan Consumer Goods, Inc., an exploration stage company, engages in the acquisition, exploration, and development of natural resource properties in Canada.",0 27
"The company was formerly known as Lash, Inc. and changed its name to Artisan Consumer Goods, Inc. in May 2018.",34 43 69 96
"Artisan Consumer Goods, Inc. was founded in 2009 and is based in New York, New York.",0 27
"Artisanal Brands, Inc. markets specialty, artisanal, and farmstead cheese products and other related specialty food products.",0 21
"The company was formerly known as American Home Food Products, Inc. and changed its name to Artisanal Brands, Inc. in July 2010.",34 66 92 113
"Artisanal Brands, Inc. is based in Bronxville, New York.",0 21
Arvana Inc. does not have significant operations.,0 10
"The company was formerly known as Turinco, Inc. and changed its name to Arvana, Inc. in July 2006 as a result of the acquisition of Arvana Networks, Inc.",34 46 72 83 132 152
"Arvana, Inc. was incorporated in 1977 and is based in Salt Lake City, Utah.",0 11
"ARYx Therapeutics, Inc. discovers and develops novel therapies for large, chronic, and oral markets.",0 22
"ARYx Therapeutics, Inc. was founded in 1997 and is based in Fremont, California.",0 22
"Asbury Automotive Group, Inc. operates as an automotive retailer in the United States.",0 28
"It offers a range of automotive products and services, including new and used vehicles; and vehicle repair and maintenance, replacement parts, and collision repair services",
"Asbury Automotive Group, Inc. was founded in 1995 and is headquartered in Duluth, Georgia.",0 28
"ASC Biosciences, Inc., a biotechnology company, develops products that restore, maintain, and improve tissue function in humans",0 20
"Ascena Retail Group, Inc., through its subsidiaries, operates as a specialty retailer of apparel, shoes, and accessories for women and tween girls in the United States, Canada, and Puerto Rico.",0 24
"The company was formerly known as Dress Barn, Inc. and changed its name to Ascena Retail Group, Inc. in January 2011",34 49 75 99
"Ascena Retail Group, Inc. was founded in 1962 and is based in Mahwah, New Jersey.",0 24
"Ascent Capital Group, Inc., through its subsidiary, Monitronics International, Inc., provides security alarm monitoring services to residential and commercial customers in the United States, Canada, the District of Columbia, and Puerto Rico",0 25 52 82 
"The company was formerly known as Ascent Media Corporation and changed its name to Ascent Capital Group, Inc. in July 2011",34 58 83 108
"Ascent Capital Group, Inc. was incorporated in 2008 and is based in Greenwood Village, Colorado.",0 25
"Ascent Solar Technologies, Inc. designs and manufactures photovoltaic integrated consumer electronics and portable power applications for commercial and military users.",0 30
"Ascent Solar Technologies, Inc. was founded in 2005 and is headquartered in Thornton, Colorado.",0 30
"ASFG, Inc., through its wholly owned subsidiary, Marquest Financial, Inc. engages in the mortgage brokerage business.",0 9 49 72
"It was incorporated as Acquerre Corporation in 1988; and after various name changes, the company changed its name to VirtualFund.com, Inc. in 1998.",23 43 117 137
"The name was further changed to ASFG, Inc. in August 2004.",32 41
"ASFG is based in Minnetonka, Minnesota.",0 4
"ASGN Incorporated provides IT and professional services in the technology, digital, creative, healthcare technology, engineering, life sciences, and government sectors in the United States, Europe, and Canada",0 17
"The company was formerly known as On Assignment, Inc. and changed its name to ASGN Incorporated in April 2018",37 52 78 95
"Ashcroft Homes Corporation and its subsidiaries engage in the design, building, and sale of single-family homes in Colorado, principally in the Denver, Colorado Springs, and Fort Collins metropolitan and surrounding areas.",0 26
Ashland Global Holdings Inc. provides specialty chemical solutions worldwide,0 27
The company was formerly known as Ashland Inc. and changed its name to Ashland Global Holdings Inc. in September 2016.,34 45 71 98
"Ashland Global Holdings Inc. was founded in 1924 and is headquartered in Covington, Kentucky.",0 27
"Asia Broadband, Inc. operates as a digital education media and technology services company",0 19
"The company was formerly known as Gemini Marketing, Inc. Asia Broadband, Inc. was incorporated in 1996 and is based in Las Vegas, Nevada.",34 55 57 76 
"Asia Properties, Inc. intends to acquire and seek opportunities to invest in real estate.",0 20
"Aspen Aerogels, Inc., an aerogel technology company, designs, develops, manufactures, and sells aerogel insulation products primarily for use in the energy infrastructure and building materials markets worldwide.",0 19
"Aspen Aerogels, Inc. was founded in 2001 and is headquartered in Northborough, Massachusetts.",0 19
"Aspen Group, Inc. provides online higher education services in the United States.",0 16
"Aspen Technology, Inc., together with its subsidiaries, operates as an asset optimization software company in the United States, Europe, and internationally.",0 21
"Aspen Technology, Inc. was founded in 1981 and is headquartered in Bedford, Massachusetts.",0 21
Aspyra Inc. provides health care products and services for the laboratory and imaging marketplaces.,0 10
The company was formerly known as Creative Computer Applications Inc. and changed its name to Aspyra Inc. in November 2005.,34 68 94 104
"Aspyra Inc. was founded in 1978 and is headquartered in Jacksonville, Florida.",0 10
"Assembly Biosciences, Inc. operates as a clinical stage biotechnology company.",0 25
It develops oral therapeutic candidates for the treatment of hepatitis B virus (HBV) infection and novel class of oral synthetic live biotherapeutic candidates to treat disorders associated with the microbiome in the United States,
"The company was formerly known as Ventrus Biosciences, Inc. and changed its name to Assembly Biosciences, Inc. in June 2014",34 58 84 109
"Assembly Biosciences, Inc. was founded in 2005 and is headquartered in Carmel, Indiana.",0 25
"Associated Banc-Corp, a bank holding company, provides various banking and nonbanking products to individuals and businesses primarily in Wisconsin, Illinois, and Minnesota.",0 20
"Associated Banc-Corp was founded in 1861 and is headquartered in Green Bay, Wisconsin.",0 20
"Associated Capital Group, Inc. provides investment advisory and asset management services in the United States",0 29
"Assurant, Inc., through its subsidiaries, provides risk management solutions for housing and lifestyle markets in North America, Latin America, Europe, and the Asia Pacific.",0 13
"The company was formerly known as Fortis, Inc. and changed its name to Assurant, Inc. in February 2004.",34 45 71 84
"Assurant, Inc. was founded in 1892 and is headquartered in New York, New York.",0 13
"Assure Holdings Corp., together with its subsidiaries, delivers technical and professional surgical support services in connection with inter operative neuro-monitoring procedures (IONM).",0 20
"Assure Holdings Corp. is headquartered in Parker, Colorado.",0 20
"Asta Funding, Inc., together with its subsidiaries, engages in the consumer receivable business in the United States.",0 17
"Asta Funding, Inc. was founded in 1994 and is headquartered in Englewood Cliffs, New Jersey.",0 17
"Astea International Inc. develops, markets, and supports service management software solutions worldwide.",0 23
"Astea International Inc. markets its products through a network of direct and indirect sales and services offices; and distributors consisting of value-added resellers, system integrators, and sales agents, as well as original equipment manufacturing partners.",0 23
"The company was formerly known as Applied System Technologies, Inc. and changed its name to Astea International Inc. in 1992.",34 66 92 115
"Astea International Inc. was founded in 1979 and is headquartered in Horsham, Pennsylvania.",0 23
